key,input,activity10
JZCPYUJPEARBJL-UHFFFAOYSA-N,Clc1cc(Cl)ccc1-n1nc(C(=O)NN2CCCCC2)c(C)c1-c1ccc(Cl)cc1,0.905940594059406
PWKSKIMOESPYIA-BYPYZUCNSA-N,SC[C@H](NC(=O)C)C(O)=O,0.011138613861386138
ZZORFUFYDOWNEF-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(OC)nc(OC)c1)c1ccc(N)cc1,0.19306930693069307
UEQUQVLFIPOEMF-UHFFFAOYSA-N,N12C(c3c(Cc4c1cccc4)cccc3)CN(CC2)C,0.5167373880245167
JNMRHUJNCSQMMB-UHFFFAOYSA-N,s1ccnc1NS(=O)(=O)c1ccc(N)cc1,0.21287128712871287
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,Clc1cc2c(n(cc2C2CCN(CC2)CCN2CCNC2=O)-c2ccc(F)cc2)cc1,0.9667609618104667
KPWSJANDNDDRMB-UHFFFAOYSA-N,Clc1c(N2CCN(CC2)CCC2CCC(NC(=O)N(C)C)CC2)cccc1Cl,0.6707920792079208
GZOSMCIZMLWJML-VJLLXTKPSA-N,O[C@@H]1CC2=CC[C@H]3[C@@H]4CC=C([C@]4(CC[C@@H]3[C@]2(CC1)C)C)c1cccnc1,0.400990099009901
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,S(=O)(=O)(C[C@@H](N1C(=O)c2c(cccc2N=C(O)C)C1=O)c1cc(OCC)c(OC)cc1)C,0.3894389438943894
YQDGWZZYGYKDLR-UZVLBLASSA-K,[Sb]12(O[C@H]([C@@H](O1)[C@H](O2)[C@H](O)CO)C(=O)[O-])(O[Sb]12(O[C@H]([C@@H](O1)[C@H](O2)[C@H](O)CO)C(=O)[O-])O)[O-].[Na+].[Na+].[Na+].O.O.O.O.O.O.O.O.O,
BBAWEDCPNXPBQM-GDEBMMAJSA-N,O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)[C@H]1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,0.24752475247524752
HDWYUXFNUVEZOB-UHFFFAOYSA-N,[Cl+]([O-])[O-].[Cl+]([O-])[O-].[Cl+]([O-])[O-].[Cl+]([O-])[O-].O.O=O,
UHTHHESEBZOYNR-UHFFFAOYSA-N,Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(CC2)C)c3)cc1,0.5792079207920792
KFQYTPMOWPVWEJ-UHFFFAOYSA-N,s1cccc1CCN(CCC)C1CCc2c(C1)cccc2O,0.650990099009901
ZJVFLBOZORBYFE-UHFFFAOYSA-N,O=C(C(C)C)c1c2n(nc1C(C)C)C=CC=C2,0.29207920792079206
IWCWQNVIUXZOMJ-MISYRCLQSA-N,S(O)(=O)(=O)c1cc2c(cc1C(C)C)CC[C@H]1[C@@](CCC[C@@]12C)(C(O)=O)C,0.08415841584158416
CHPZKNULDCNCBW-UHFFFAOYSA-N,[Ga+3].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-],
AJXPJJZHWIXJCJ-UHFFFAOYSA-N,O=C1N(C)C(=O)CC1(C)c1ccccc1,0.15594059405940594
GOYDASFKHSBSBH-UHFFFAOYSA-M,[Ag+].S(=O)([O-])(=Nc1ncccn1)c1ccc(N)cc1,0.30528052805280526
BSMCAPRUBJMWDF-KRWDZBQOSA-N,Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)N2CC(O)(C2)[C@H]2NCCCC2)cc1,0.41666666666666663
PKVRCIRHQMSYJX-AIFWHQITSA-N,S1[C@H]2[C@@H]3N([C@H](c4c2c(OC(=O)C)c(c2OCOc24)C)COC(=O)[C@@]2(NCCc4cc(O)c(OC)cc24)C1)[C@@H](O)[C@H]1N([C@@H]3c2c(cc(C)c(OC)c2O)C1)C,0.36633663366336633
QZZUEBNBZAPZLX-QFIPXVFZSA-N,Oc1c2NC(=O)C=Cc2c(cc1)[C@@H](O)CNC1Cc2cc(CC)c(cc2C1)CC,0.35396039603960394
OOUGLTULBSNHNF-UHFFFAOYSA-N,Fc1ccccc1-c1onc(n1)-c1cc(ccc1)C(O)=O,0.18811881188118812
VDJHFHXMUKFKET-WDUFCVPESA-N,O=C1[C@@]23C=C(C)[C@H](OC(=O)\C(=C/C)\C)[C@@]2(O)[C@H](O)C(=C[C@H]1[C@H]1[C@@H](C[C@H]3C)C1(C)C)CO,0.13844884488448847
FBQPGGIHOFZRGH-UHFFFAOYSA-N,S1c2c(C(=O)c3c1cccc3)c(NCCN(CC)CC)ccc2C,0.7640264026402639
PCOBBVZJEWWZFR-UHFFFAOYSA-N,Fc1ccc(cc1)CNc1cc(N)c(NC(OCC)=O)cc1,0.38012729844413007
KSMAGQUYOIHWFS-UHFFFAOYSA-N,Clc1cccc(Cl)c1OC(C)C=1NCCN=1,0.4306930693069307
XMXHEBAFVSFQEX-UHFFFAOYSA-N,Fc1cc2onc(c2cc1)C1CCN(CC1)CCCOc1ccc(cc1OC)C(=O)C,0.8465346534653465
MUTNCGKQJGXKEM-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,0.14356435643564355
LUMKNAVTFCDUIE-VHXPQNKSSA-N,ClCC\C(=C(\c1ccc(OCCO)cc1)/c1ccccc1)\c1ccccc1,0.7301980198019802
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,ClC(Cl)=CC1C(C)(C)C1C(OCc1cc(Oc2ccccc2)ccc1)=O,0.42574257425742573
KPBZROQVTHLCDU-UHFFFAOYSA-N,Clc1c(cccc1Cl)C1C(C(OCOC(=O)CCC)=O)=C(NC(C)=C1C(OC)=O)C,0.2615511551155116
VHFGEBVPHAGQPI-LXKZPTCJSA-N,Clc1c2Oc3cc4[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC)CC(C)C)[C@H](O)c(c1)cc2)CC(=O)N)C(=O)N[C@@H]1c2cc(-c5c(cc(O)cc5O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@](N)(C1)C)c1cc(Cl)c(Oc(c4)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@](NCc4ccc(cc4)-c4ccc(Cl)cc4)(C3)C)cc1)C(O)=O)c(O)cc2,0.6538778877887788
PPRRDFIXUUSXRA-UHFFFAOYSA-N,FC(F)(F)c1cc(N2CCN(CC2)CCN2c3c(NC2=O)cccc3)ccc1,0.8589108910891089
ZXIBCJHYVWYIKI-PZJWPPBQSA-N,O(C(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(cc1)/C(=N/O)/N)C1CCCCC1)CC,0.18811881188118812
GJJFMKBJSRMPLA-HIFRSBDPSA-N,O=C(N(CC)CC)[C@@]1(C[C@@H]1CN)c1ccccc1,0.053630363036303634
GAWXLRUZZFSQON-UHFFFAOYSA-N,S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc2ccccc2)C1)Cc1ccc(O)cc1)Cc1c2c([nH]c1)cccc2)CCCCN)C(C)C)C(=O)NC(Cc1[nH]c2c(c1)cccc2)C(=O)N,0.5816831683168316
YWGDOWXRIALTES-UHFFFAOYSA-N,Clc1ccc(cc1)C(OC1CCN(CC1)CCCC(O)=O)c1ncccc1,0.6039603960396039
ZJKNESGOIKRXQY-UHFFFAOYSA-N,S(C)c1ccc(cc1)C(=O)C=1NC(=O)NC=1C,0.24257425742574257
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,O[C@H]1[C@H](O)[C@](O)(C[C@H](NC(CO)CO)[C@@H]1O)CO,0.26897689768976896
VCMIRXRRQJNZJT-XRMSBCOFSA-N,O(C)c1cc2c3c([nH]c2cc1[C@@H]1c2[nH]c4c(c2C[C@H]2N(C/C(/[C@H](C1)C2C(OC)=O)=C/C)C)cccc4)[C@]1([C@H]2N(CC3)C[C@H](C1)C[C@@H]2CC)C(OC)=O,0.6634488448844884
SYOKIDBDQMKNDQ-XWTIBIIYSA-N,OC12CC3(NCC(=O)N4CCC[C@H]4C#N)CC(C1)CC(C3)C2,0.24752475247524752
XTTZERNUQAFMOF-QMMMGPOBSA-N,Clc1cc2c(CCNC[C@@H]2C)cc1,0.381105610561056
HHZIURLSWUIHRB-UHFFFAOYSA-N,FC(F)(F)c1cc(NC(=O)c2cc(Nc3nc(ccn3)-c3cccnc3)c(cc2)C)cc(-n2cc(nc2)C)c1,0.7326732673267327
HYFHYPWGAURHIV-ZEDNPHJLSA-N,O1c2c(OC1)cc1[C@@H]3[C@@]4(N(CCc1c2)CCC4)C=C(OC)[C@H]3OC(=O)C(O)(CCCC(O)(C)C)CC(OC)=O,0.36386138613861385
KOHIRBRYDXPAMZ-UHFFFAOYSA-N,Fc1cc2CCC(Oc2cc1)C(O)CNCC(O)C1Oc2c(cc(F)cc2)CC1,0.8143564356435643
ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,S(=O)(=O)(Nc1cc2c(oc(CCCC)c2C(=O)c2ccc(OCCCN(CCCC)CCCC)cc2)cc1)C,0.8861386138613861
BQSJTQLCZDPROO-UHFFFAOYSA-N,s1c(nc(C)c1C(O)=O)-c1cc(C#N)c(OCC(C)C)cc1,0.2202970297029703
JOATXPAWOHTVSZ-UHFFFAOYSA-N,O(CC(O)CNC(C)(C)C)c1ccc(NC(=O)N(CC)CC)cc1C(=O)C,0.2351485148514851
FABUFPQFXZVHFB-CFWQTKTJSA-N,s1cc(nc1C)\C=C(/C)\[C@H]1NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@@H](O)[C@H](CCC[C@]2(O[C@H]2C1)C)C,0.2524752475247525
MKJIEFSOBYUXJB-UHFFFAOYSA-N,O(C)c1cc2C3N(CC(CC(C)C)C(=O)C3)CCc2cc1OC,0.33250825082508245
GKNPSSNBBWDAGH-UHFFFAOYSA-N,O(C(=O)C(O)(c1ccccc1)c1ccccc1)C1CCC[N+](C1)(C)C,0.36633663366336633
QOYHHIBFXOOADH-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN1CCC2(N(CNC2=O)c2ccccc2)CC1)c1ccc(F)cc1,0.995049504950495
SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(cc1)C(N1CCN(CC1)C\C=C\c1ccccc1)c1ccc(F)cc1,0.9554455445544554
JWPGJSVJDAJRLW-UHFFFAOYSA-N,NC(=N)N1CCc2c(C1)cccc2,0.19504950495049506
UWFYSQMTEOIJJG-FDTZYFLXSA-N,ClC=1C2=CC(=O)[C@H]3[C@H](C3)[C@@]2([C@@H]2[C@H]([C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@]3(CC2)C)C=1)C,0.13036303630363036
WZHCOOQXZCIUNC-UHFFFAOYSA-N,O(C(=O)C(O)c1ccccc1)C1CC(CC(C1)C)(C)C,0.2759075907590759
WRCHFMBCVFFYEQ-UHFFFAOYSA-N,Clc1ccccc1C(O)(CCN(C)C)c1ccccc1,0.5948255539839697
GSNHKUDZZFZSJB-HLMSNRGBSA-N,FC1(F)CCC(CC1)C(=O)N[C@@H](CCN1[C@H]2CC(n3c(nnc3C)C(C)C)C[C@@H]1CC2)c1ccccc1,0.24257425742574257
OCAPBUJLXMYKEJ-UHFFFAOYSA-N,n1ccn(c1)C(c1ccc(cc1)-c1ccccc1)c1ccccc1,0.8250825082508251
FIAFUQMPZJWCLV-UHFFFAOYSA-N,S(O)(=O)(=O)c1c2c(cc(S(O)(=O)=O)c1)c(S(O)(=O)=O)ccc2NC(=O)c1cc(NC(=O)c2cc(NC(=O)Nc3cc(ccc3)C(=O)Nc3cc(ccc3C)C(=O)Nc3c4c(cc(S(O)(=O)=O)cc4S(O)(=O)=O)c(S(O)(=O)=O)cc3)ccc2)c(cc1)C,0.49554455445544554
HYWYRSMBCFDLJT-UHFFFAOYSA-N,S(=O)(=O)(Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1)C,0.610148514851485
FFINMCNLQNTKLU-UHFFFAOYSA-N,Ic1c(C(O)=O)c(I)cc(I)c1NC(=O)CCCCC(=O)Nc1c(I)c(C(O)=O)c(I)cc1I,0.09034653465346534
PWZUUYSISTUNDW-VAFBSOEGSA-N,O(C1CCCC1)c1cc2CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@]4(CC[C@@H]3c2cc1)C,0.5482673267326733
JKKFKPJIXZFSSB-CBZIJGRNSA-N,S(Oc1cc2CC[C@H]3[C@@H]4CCC(=O)[C@]4(CC[C@@H]3c2cc1)C)(O)(=O)=O,0.3985973597359736
PROQIPRRNZUXQM-ZXXIGWHRSA-N,Oc1cc2CC[C@H]3[C@@H]4C[C@@H](O)[C@H](O)[C@]4(CC[C@@H]3c2cc1)C,0.22351485148514852
FOCVUCIESVLUNU-UHFFFAOYSA-N,S=P(N1CC1)(N1CC1)N1CC1,0.2685643564356436
FMHHVULEAZTJMA-UHFFFAOYSA-N,O1c2c(cc3c(oc(c3)C)c2C)C(=CC1=O)C,0.2376237623762376
JWCSIUVGFCSJCK-CAVRMKNVSA-N,S(CC=1CO[C@H]2N(C=1C(O)=O)C(=O)[C@@]2(OC)NC(=O)C(C(O)=O)c1ccc(O)cc1)c1nnnn1C,0.20297029702970298
JZFPYUNJRRFVQU-UHFFFAOYSA-N,FC(F)(F)c1cc(Nc2ncccc2C(O)=O)ccc1,0.1782178217821782
GUBGYTABKSRVRQ-QKKXKWKRSA-N,O1[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)C1O,0.2555280528052805
JVTAAEKCZFNVCJ-UHFFFAOYSA-N,OC(C(O)=O)C,
GBFLZEXEOZUWRN-VKHMYHEASA-N,S(CC(O)=O)C[C@H](N)C(O)=O,0.06023102310231024
RGHNJXZEOKUKBD-QTBDOELSSA-N,OC(=O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,
ZQPPMHVWECSIRJ-MDZDMXLPSA-N,OC(=O)CCCCCCC\C=C\CCCCCCCC,
XSQUKJJJFZCRTK-UHFFFAOYSA-N,O=C(N)N,0.0627887788778878
WSFSSNUMVMOOMR-UHFFFAOYSA-N,O=C,0.011276127612761276
WPYMKLBDIGXBTP-UHFFFAOYSA-N,OC(=O)c1ccccc1,
LENZDBCJOHFCAS-UHFFFAOYSA-N,OCC(N)(CO)CO,
KXGVEGMKQFWNSR-SYSXUHNUSA-N,O[C@@H]1C[C@H]2[C@H]([C@@H]3CC[C@@H]([C@@H](CCC(O)=O)C)[C@@]13C)CC[C@H]1C[C@@H](O)CC[C@@]12C,0.4014026402640264
NSKGQURZWSPSBC-NLZFXWNVSA-N,O1[C@@H](CN)[C@H](O)[C@@H](O)[C@H](N)[C@H]1O[C@@H]1[C@@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@H](O)[C@@H](N)C[C@H]1N,0.29059405940594063
OGSDPEJQVNAKLA-UHFFFAOYSA-L,[Fe@]123[N+]4=C5C=c6n1c(=CC1=[N+]2C(=Cc2n3c(C=C4C(C(O)=O)=C5C)c(C(O)=O)c2C)C(C)=C1C)c(C)c6C,
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,0.03094059405940594
RYYCJUAHISIHTL-UHFFFAOYSA-N,O=C1NC(=NC(=O)N1)C(O)=O,0.04414191419141915
QTBSBXVTEAMEQO-UHFFFAOYSA-M,O=C([O-])C,
VWWQXMAJTJZDQX-UYBVJOGSSA-N,P(OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)(OP(OC[C@@H](O)[C@@H](O)[C@@H](O)CN1C2=NC(=O)NC(=O)C2=Nc2cc(C)c(cc12)C)(O)=O)(O)=O,0.31163366336633663
OIPILFWXSMYKGL-UHFFFAOYSA-N,O(C(=O)C)CC[N+](C)(C)C,0.14277463460631776
LDCYZAJDBXYCGN-VIFPVBQESA-N,Oc1cc2c([nH]cc2C[C@H](N)C(O)=O)cc1,0.2027934936350778
IECPWNUMDGFDKC-MZJAQBGESA-N,O(C(=O)C)[C@H]/1C[C@]2([C@@H](C[C@@H](O)[C@@H]3[C@@]2(CC[C@H]2[C@H](C)[C@H](O)CC[C@@]23C)C)\C\1=C(/CCC=C(C)C)\C(O)=O)C,0.18316831683168316
DFPAKSUCGFBDDF-UHFFFAOYSA-N,O=C(N)c1cccnc1,0.2281353135313531
BHQCQFFYRZLCQQ-OELDTZBJSA-N,O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@@H](CCC(O)=O)C)[C@@]13C)[C@H](O)C[C@@H]1C[C@H](O)CC[C@@]12C,0.38160066006600657
BENFXAYNYRLAIU-QSVFAHTRSA-N,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CN)C1)Cc1ccc(O)cc1)Cc1ccccc1)CCC(=O)N)CC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N,0.5693069306930693
WAEXFXRVDQXREF-UHFFFAOYSA-N,O=C(Nc1ccccc1)CCCCCCC(=O)NO,0.06105610561056105
MGSRCZKZVOBKFT-UHFFFAOYSA-N,Oc1cc(ccc1C(C)C)C,0.15610561056105612
KFZMGEQAYNKOFK-UHFFFAOYSA-N,OC(C)C,0.06047854785478548
LWQQLNNNIPYSNX-UROSTWAQSA-N,O[C@H]1C[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](\C=C\[C@@H](O)C4CC4)C)[C@]3(CCC\2)C)\C1=C,0.3782178217821782
WKRLQDKEXYKHJB-HFTRVMKXSA-N,Oc1cc2CC=C3[C@@H]4CCC(=O)[C@]4(CC[C@@H]3c2cc1)C,0.35165016501650165
RWCCWEUUXYIKHB-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccccc1,0.49504950495049505
SUYRLXYYZQTJHF-FUODUHIRSA-N,S(=O)(=O)(CCN(CC)CC)[C@H]1C2N(CC1)C(=O)c1nc(oc1)CC(=O)C[C@H](O)/C=C(\C=C/CNC(=O)\C=C/[C@@H](C)[C@H](OC2=O)C(C)C)/C,0.3626237623762376
DSSYKIVIOFKYAU-OIBJUYFYSA-N,O=C1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2437293729372937
MNDBXUUTURYVHR-UHFFFAOYSA-N,Clc1cncc(Cl)c1NC(=O)c1cc(OCC2CC2)c(OC(F)F)cc1,0.34447194719471946
FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0.059099481376709104
MNJVRJDLRVPLFE-UHFFFAOYSA-N,Clc1cc(c(nc1)-c1ccc(nc1)C)-c1ccc(S(=O)(=O)C)cc1,0.6518151815181519
OJMMVQQUTAEWLP-ISVUEQNNSA-N,S(C)[C@H]1O[C@H]([C@H](NC(=O)C2N(C[C@@H](C2)CCC)C)[C@H](O)C)[C@H](O)[C@H](O)[C@H]1O,0.28457095709570956
DPWPWRLQFGFJFI-UHFFFAOYSA-N,N(Cc1ccccc1)(CC#C)C,0.37046204620462053
JTPUMZTWMWIVPA-UHFFFAOYSA-O,O=C(N)C(CC[N+](C(C)C)(C(C)C)C)(c1ccccc1)c1ccccc1,0.6324257425742574
WFPIAZLQTJBIFN-DVZOWYKESA-N,Clc1cc\2c(Sc3c(cccc3)/C/2=C/CCN2CCN(CC2)CCO)cc1,0.766914191419142
GFBKORZTTCHDGY-UWVJOHFNSA-N,S1c2c(cc(S(=O)(=O)N(C)C)cc2)\C(\c2c1cccc2)=C/CCN1CCN(CC1)C,0.780940594059406
VZYCZNZBPPHOFY-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cc(S(=O)(=O)N(C)C)cc2,0.6617161716171617
JOMHSQGEWSNUKU-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCCN1CCC(CC1)CCO)cc(S(=O)(=O)N(C)C)cc2,0.7475247524752475
IJHNSHDBIRRJRN-UHFFFAOYSA-N,n1ccccc1C(CCN(C)C)c1ccccc1,0.6522277227722773
ISFHAYSTHMVOJR-UHFFFAOYSA-N,N1(CC2=C(CC1)c1c(cccc1)C2c1ccccc1)C,0.49925742574257426
KLPWJLBORRMFGK-UHFFFAOYSA-N,O1CCN(CC1)CC1CCc2[nH]c(C)c(c2C1=O)CC,0.3316831683168317
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,N(CCCc1ccccc1)(CCCc1ccccc1)CC,0.9801980198019802
XLOQNFNTQIRSOX-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CC(N(C)C)C)cc(cc2)C(=O)C,0.5085808580858086
NOSIYYJFMPDDSA-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCCN(C)C)cc(cc2)C(=O)C,0.594059405940594
SNFOERUNNSHUGP-ZXZARUISSA-N,O([N+](=O)[O-])C[C@@H](O[N+](=O)[O-])[C@@H](O[N+](=O)[O-])CO[N+](=O)[O-],0.19884488448844884
CSDTZUBPSYWZDX-UHFFFAOYSA-N,O(N=O)CCCCC,0.47029702970297027
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,Clc1cc2nccc(NC(CCCN(CCO)CC)C)c2cc1,0.7640264026402639
WPVFJKSGQUFQAP-GKAPJAKFSA-N,O=C1N=C(Nc2n(cnc12)COC(COC(=O)[C@@H](N)C(C)C)CO)N,0.13407590759075907
BOFQWVMAQOTZIW-UHFFFAOYSA-N,Oc1ccccc1-c1nc(nn1-c1ccc(cc1)C(O)=O)-c1ccccc1O,0.297029702970297
LUALIOATIOESLM-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCCN1CCC(O)CC1)cc(cc2)C#N,0.8840759075907592
OHKOGUYZJXTSFX-KZFFXBSXSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](C(O)=O)c1ccsc1,0.07301980198019802
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,S1(=O)(=O)[C@H]2N([C@@H](C(O)=O)[C@@]1(Cn1nncc1)C)C(=O)C2,0.06806930693069307
NPGNOVNWUSPMDP-HLLBOEOZSA-N,S1[C@H]2N([C@@H](C(OCOC(=O)C(C)(C)C)=O)C1(C)C)C(=O)[C@H]2N=CN1CCCCCC1,0.19356435643564357
ZEMIJUDPLILVNQ-ZXFNITATSA-N,S1[C@H]2N([C@@H](C(OCOC(=O)C(C)(C)C)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,0.18811881188118812
RJQXTJLFIWVMTO-TYNCELHUSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)c1c(OC)cccc1OC,0.11097359735973598
PFOLLRNADZZWEX-FFGRCDKISA-N,S1[C@H]2N([C@@H](C(OC(OC(OCC)=O)C)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,0.26986091466289486
KJHKTHWMRKYKJE-SUGCFTRWSA-N,O(CC(=O)N[C@H]([C@@H](O)C[C@@H](NC(=O)[C@@H](N1CCCNC1=O)C(C)C)Cc1ccccc1)Cc1ccccc1)c1c(cccc1C)C,0.9207920792079208
GUHPRPJDBZHYCJ-UHFFFAOYSA-N,s1c(ccc1C(C(O)=O)C)C(=O)c1ccccc1,0.04950495049504951
FYPMFJGVHOHGLL-UHFFFAOYSA-N,S(C(Sc1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C)(C)C)c1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C,0.37656765676567655
ZSKVGTPCRGIANV-ZXFLCMHBSA-N,S(CC\N=C\N)C=1C[C@H]2N(C=1C(O)=O)C(=O)[C@@H]2[C@H](O)C,0.19306930693069307
DHSUYTOATWAVLW-WFVMDLQDSA-N,S(CCCC\C=C(/NC(=O)[C@H]1CC1(C)C)\C(O)=O)C[C@H](N)C(O)=O,0.09405940594059406
KJONHKAYOJNZEC-UHFFFAOYSA-N,O=C1Nc2c(cc([N+](=O)[O-])cc2)C(=NC1)c1ccccc1,0.556930693069307
XAXMYHMKTCNRRZ-UHFFFAOYSA-N,Clc1cc2c(N(CCC#N)C(=O)C(O)N=C2c2ccccc2F)cc1,0.4821782178217822
HCHKCACWOHOZIP-UHFFFAOYSA-N,[Zn],
FBOUYBDGKBSUES-VXKWHMMOSA-N,O(C(=O)N1CCc2c(cccc2)[C@@H]1c1ccccc1)[C@@H]1C2CCN(C1)CC2,0.9141914191419142
HKVAMNSJSFKALM-CYUZEOOHSA-N,O1C(CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C[C@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@@H]2O[C@@](O)([C@H](CC2)C)C(=O)C(=O)N2[C@H](CCCC2)C1=O)C)C)C)[C@H](C[C@H]1C[C@@H](OC)[C@H](OCCO)CC1)C,0.32167609618104664
IKMPWMZBZSAONZ-UHFFFAOYSA-N,Clc1cc2c(N(CC(F)(F)F)C(=S)CN=C2c2ccccc2F)cc1,0.5432343234323432
MWQCHHACWWAQLJ-UHFFFAOYSA-N,Clc1cc2c(N(CC3CC3)C(=O)CN=C2c2ccccc2)cc1,0.6683168316831684
PWAJCNITSBZRBL-UHFFFAOYSA-N,Clc1cc2c(N(C)C(=O)CN3C2(OC(=CC3=O)C)c2ccccc2)cc1,0.4034653465346535
RUDATBOHQWOJDD-UZVSRGJWSA-N,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H](O)[C@H]1[C@@H]3CC[C@H]([C@@H](CCC(O)=O)C)[C@]3(CC[C@@H]12)C)C,0.38820132013201314
LKYWLLWWYBVUPP-XOCLESOZSA-L,Ic1cc(cc(I)c1Oc1cc(I)c(O)c(I)c1)C[C@H](N)C(=O)[O-].Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(=O)[O-].[Na+].[Na+],
ASWVTGNCAZCNNR-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(cc(n1)C)C)c1ccc(N)cc1,0.20915841584158415
QPPBRPIAZZHUNT-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(ccn1)C)c1ccc(N)cc1,0.28217821782178215
CEMAWMOMDPGJMB-UHFFFAOYSA-N,O(CC(O)CNC(C)C)c1ccccc1OCC=C,0.23414662894860913
MFOCDFTXLCYLKU-UHFFFAOYSA-N,O1CCN(C)C(C)C1c1ccccc1,0.2911008958038661
BAQCROVBDNBEEB-UBYUBLNFSA-N,Ic1c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@H](OC2O)CO)c(I)c(NC(=O)C)c(I)c1N(C(=O)C)C,0.13861386138613863
MYWUZJCMWCOHBA-VIFPVBQESA-N,N([C@H](Cc1ccccc1)C)C,0.2202970297029703
KWTSXDURSIMDCE-QMMMGPOBSA-N,N[C@H](Cc1ccccc1)C,0.14059405940594058
ROYOYTLGDLIGBX-UHFFFAOYSA-N,Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2F)cc1,0.3927392739273927
RNFNDJAIBTYOQL-UHFFFAOYSA-N,ClC(Cl)(Cl)C(O)O,0.12326732673267324
CHBRHODLKOZEPZ-UHFFFAOYSA-N,Clc1ccccc1C1=NCC(=O)N(c2sc(cc12)CC)C,0.3413484205563414
